TeamId,TeamName,SubmissionDate,Score
2162082,ywkim,"2018-09-29 00:26:02",32.620
2162797,"Chandan Verma","2018-09-29 05:23:06",32.620
2162059,yentianbao,"2018-09-29 08:16:22",5.820
2163026,DataGeek,"2018-09-29 09:10:31",10.553
2163026,DataGeek,"2018-09-29 09:17:56",4.342
2163026,DataGeek,"2018-09-29 09:29:22",3.596
2163026,DataGeek,"2018-09-29 09:35:32",3.173
2163328,mityajj,"2018-09-29 09:43:33",2.708
2162730,kojimar,"2018-09-29 09:43:27",3.008
2163617,"Mathurin Aché","2018-09-29 11:21:34",32.620
2162370,Lathwal,"2018-09-29 13:49:35",32.620
2162267,rapids.ai,"2018-09-29 18:03:00",3.631
2162134,"Jiazhen Xi","2018-09-29 18:38:21",30.701
2162134,"Jiazhen Xi","2018-09-29 18:41:36",6.092
2162267,rapids.ai,"2018-09-29 19:04:50",2.965
2162267,rapids.ai,"2018-09-29 19:31:53",2.524
2162116,MACHO,"2018-09-29 19:39:53",5.279
2163090,"Swapnil Sharma","2018-09-29 20:10:50",30.701
2165441,Marek,"2018-09-29 20:23:03",30.701
2165441,Marek,"2018-09-29 20:35:15",6.092
2165699,"Martin Bonardi","2018-09-29 22:54:41",30.701
2162116,MACHO,"2018-09-29 23:02:10",3.487
2162116,MACHO,"2018-09-29 23:07:28",3.227
2165876,Ren,"2018-09-30 00:16:32",6.092
2162138,NxGTR,"2018-09-30 00:17:08",5.425
2162138,NxGTR,"2018-09-30 00:22:29",2.508
2162138,NxGTR,"2018-09-30 00:33:33",2.432
2165365,"Dennis Svedberg","2018-09-30 01:27:36",3.326
2162370,Lathwal,"2018-09-30 02:01:54",6.092
2166096,"Tetyana Yatsenko","2018-09-30 02:28:12",6.092
2163147,hidetomo,"2018-09-30 02:28:50",6.209
2165936,"Paulo Pinto","2018-09-30 02:45:19",6.703
2165936,"Paulo Pinto","2018-09-30 03:02:35",3.216
2484019,"Third Try","2018-09-30 05:12:58",30.701
2484019,"Third Try","2018-09-30 05:39:22",6.092
2166566,"Arnold Kuo","2018-09-30 06:22:31",30.701
2165654,DadaXI,"2018-09-30 06:35:56",2.708
2163090,"Swapnil Sharma","2018-09-30 06:36:48",29.875
2163090,"Swapnil Sharma","2018-09-30 07:22:50",15.185
2163090,"Swapnil Sharma","2018-09-30 07:38:25",6.092
2161998,Mickey,"2018-09-30 07:51:10",6.039
2266442,"Stardust Crusaders","2018-09-30 08:04:22",32.620
2161998,Mickey,"2018-09-30 09:18:02",5.835
2167029,vanAmsen,"2018-09-30 09:27:11",30.701
2163617,"Mathurin Aché","2018-09-30 09:37:11",6.702
2161998,Mickey,"2018-09-30 10:18:23",2.525
2167232,Glaucis,"2018-09-30 10:38:07",30.701
2165441,Marek,"2018-09-30 10:51:10",6.087
2167328,"林湧森 (Dyson Lin)","2018-09-30 10:52:14",6.092
2161998,Mickey,"2018-09-30 10:53:48",2.515
2163026,DataGeek,"2018-09-30 10:56:48",2.959
2163026,DataGeek,"2018-09-30 11:02:42",2.716
2163026,DataGeek,"2018-09-30 11:08:08",2.661
