TeamId,TeamName,SubmissionDate,Score
2149107,MA,"2018-09-26 16:54:02",0.00534
2152595,"[ods.ai] Pablos","2018-09-26 17:19:17",0.00524
2149224,"Gleb Sterkin","2018-09-26 17:20:37",0.00524
2149333,"Sidharth Dugar","2018-09-26 17:47:17",0.00524
2149544,Hemant,"2018-09-26 18:37:36",0.00534
2149609,Ren,"2018-09-26 18:43:47",0.00524
2149278,"[ods.ai] Better Than Sex [dsmlkz]","2018-09-26 19:03:08",0.00524
2149976,Marek,"2018-09-26 20:21:10",0.00534
2150131,Marsh,"2018-09-26 20:55:14",0.00524
2150868,U023,"2018-09-27 01:18:32",0.00534
2151450,Y.Nakama,"2018-09-27 04:10:14",0.00544
2151365,"Mana Leak","2018-09-27 05:42:07",0.00524
2151837,"Alexander Teplyuk","2018-09-27 05:50:13",0.00534
2152050,AbhilashVJ,"2018-09-27 06:45:35",0.00534
2151447,JohnM,"2018-09-27 07:04:00",0.00522
2151632,maguchi,"2018-09-27 07:05:52",0.00524
2152139,Bismute,"2018-09-27 07:07:04",0.00524
2151623,"林湧森 (Dyson Lin)","2018-09-27 08:47:31",0.00524
2150965,alexzsh,"2018-09-27 08:50:04",0.00030
2150965,alexzsh,"2018-09-27 08:56:31",0.00534
2150458,un-CV-able,"2018-09-27 09:22:21",0.00000
2152973,"Niranjan Nakkala","2018-09-27 10:35:51",0.00040
2153256,SouravSingh,"2018-09-27 11:03:55",0.00000
2150337,"Andrea Vazquez-Ingelmo","2018-09-27 11:19:35",0.00000
2151623,"林湧森 (Dyson Lin)","2018-09-27 13:11:53",0.00534
2317194,"Dessin d’Enfant","2018-09-27 13:12:40",0.00970
2283087,凉凉,"2018-09-27 13:48:47",0.00524
2317194,"Dessin d’Enfant","2018-09-27 14:42:05",0.01558
2152645,doodling,"2018-09-27 16:14:53",0.04117
2154792,mrkito,"2018-09-27 17:16:30",0.00524
2155201,"Tetyana Yatsenko","2018-09-27 19:00:38",0.00524
2155201,"Tetyana Yatsenko","2018-09-27 19:00:48",0.00534
2155523,"Lawrence Chernin","2018-09-27 19:58:09",0.00000
2155656,七星坛诸葛祭风,"2018-09-27 20:10:25",0.00000
2155656,七星坛诸葛祭风,"2018-09-27 20:11:09",0.00524
2156207,Nur,"2018-09-27 22:10:29",0.00534
2156553,"John Ma","2018-09-28 00:09:40",0.00524
2156434,"Paul Jurczak","2018-09-28 00:13:38",0.00524
2156817,"yob cmst","2018-09-28 01:28:08",0.00524
2156926,"chaoyue yang","2018-09-28 02:03:36",0.00524
2155974,"Kevin Mader","2018-09-28 03:46:11",0.13279
2155974,"Kevin Mader","2018-09-28 04:32:13",0.55485
2157760,"Sriram Vijendran","2018-09-28 04:54:38",0.55485
2157429,PaulT27,"2018-09-28 05:06:35",0.55485
2155295,JacksonIsaac,"2018-09-28 05:21:33",0.53200
2150852,"Martin Bonardi","2018-09-28 05:30:43",0.55485
2152645,doodling,"2018-09-28 05:46:07",0.15782
2158101,"Bibin Paul","2018-09-28 06:07:06",0.55485
2158077,KevinGarda,"2018-09-28 06:13:45",0.55485
2149107,MA,"2018-09-28 06:21:20",0.55485
2158261,"Zijun Yao","2018-09-28 06:40:21",0.55485
2152687,madonokoki,"2018-09-28 06:44:35",0.67794
2158302,stormstone,"2018-09-28 07:05:13",0.55485
2155201,"Tetyana Yatsenko","2018-09-28 07:20:44",0.54687
2155201,"Tetyana Yatsenko","2018-09-28 07:54:41",0.55485
2151837,"Alexander Teplyuk","2018-09-28 08:05:37",0.66727
